"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"3741",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",1,"",0,""
"3742",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",1,"",0,""
"3743",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",1,"",0,""
"3744",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",1,"",0,""
"3745",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",1,"",0,""
"3746",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",1,"",0,""
"3747",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",1,"",0,""
"3748",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",1,"",0,""
"3749",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",3,"",0,""
"3750",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",3,"",0,""
"3751",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",3,"",0,""
"3752",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",3,"",0,""
"3753",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",3,"",0,""
"3754",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",3,"",0,""
"3755",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",3,"",0,""
"3756",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",3,"",0,""
"3757",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",3,"",0,""
"3758",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",3,"",0,""
"3759",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",3,"",0,""
"3760",176775,164794122,"UAB DANGIVA","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",3,"",0,""
"3761",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"717.82",7,"",0,"1212.33"
"3762",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"721.71",7,"",0,"1220.38"
"3763",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"687.06",7,"",0,"1161.50"
"3764",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"655.48",6,"",0,"947.32"
"3765",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"688.00",6,"",0,"996.12"
"3766",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"688.00",6,"",0,"996.12"
"3767",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"696.00",6,"",0,"1006.34"
"3768",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"688.00",6,"",0,"996.12"
"3769",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"693.71",6,"",0,"1003.00"
"3770",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"700.38",6,"",0,"985.21"
"3771",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"674.73",6,"",0,"949.06"
"3772",582679,165136433,"R. PYPLIO INDIVIDUALI ĮMONĖ SLENKSTIS","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"718.84",7,"",0,"1186.35"
"3773",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"711.14",9,"",0,"1525.17"
"3774",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"811.05",9,"",0,"1720.27"
"3775",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"885.56",9,"",0,"1866.95"
"3776",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"870.38",9,"",0,"1835.17"
"3777",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"881.16",9,"",0,"1858.71"
"3778",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"868.36",9,"",0,"1830.75"
"3779",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"864.94",9,"",0,"1823.31"
"3780",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"873.12",9,"",0,"1841.13"
"3781",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"852.44",10,"",0,"2002.87"
"3782",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"907.78",9,"",0,"1916.86"
"3783",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"936.25",9,"",0,"1979.04"
"3784",582951,165180383,"UAB ""MAVITERA""","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"937.75",9,"",0,"1982.32"
"3785",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",2,"",0,""
"3786",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",2,"",0,""
"3787",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",2,"",0,""
"3788",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",3,"",0,""
"3789",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",2,"",0,""
"3790",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",2,"",0,""
"3791",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",2,"",0,""
"3792",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",2,"",0,""
"3793",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",2,"",0,""
"3794",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",2,"",0,""
"3795",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",2,"",0,""
"3796",583117,165204553,"G. AMBRAZEVIČIAUS PERSONALINĖ ĮMONĖ","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",2,"",0,""
"3797",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"921.98",21,"",0,"4461.27"
"3798",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"961.17",21,"",0,"4650.06"
"3799",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"1166.06",21,"",0,"5626.03"
"3800",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"990.36",19,"",0,"4229.15"
"3801",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"1006.56",19,"",0,"4296.94"
"3802",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"917.85",20,"",0,"4137.89"
"3803",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"991.20",19,"",0,"4252.15"
"3804",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"986.99",19,"",0,"4231.14"
"3805",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"966.62",19,"",0,"4145.24"
"3806",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"968.89",18,"",0,"3920.71"
"3807",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"994.95",18,"",0,"4023.81"
"3808",583194,165216865,"UAB VILIGITRA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"965.59",19,"",0,"4144.80"
"3809",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"986.59",82,"",0,"18482.09"
"3810",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"985.29",82,"",0,"18469.44"
"3811",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"988.77",84,"",0,"18978.66"
"3812",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"995.65",82,"",0,"18631.77"
"3813",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"1008.75",81,"",0,"18649.26"
"3814",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"997.42",88,"",0,"20036.36"
"3815",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"1007.66",88,"",0,"20215.71"
"3816",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"998.21",84,"",0,"19168.23"
"3817",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"1024.07",83,"",0,"19400.44"
"3818",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"967.52",83,"",0,"18315.17"
"3819",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"1066.02",85,"",0,"20709.89"
"3820",583541,165237083,"IĮ JURKEDA","Lazdijų r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"1118.71",84,"",0,"21439.14"
"3821",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"1401.41",4,"",0,"1360.48"
"3822",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"1317.53",4,"",0,"1279.05"
"3823",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"1387.67",4,"",0,"1347.14"
"3824",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"1351.91",4,"",0,"1312.43"
"3825",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"1401.41",4,"",0,"1360.48"
"3826",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"1380.78",4,"",0,"1340.45"
"3827",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"1417.41",4,"",0,"1376.02"
"3828",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"1427.37",4,"",0,"1385.69"
"3829",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"1391.76",4,"",0,"1351.11"
"3830",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"1434.41",4,"",0,"1392.52"
"3831",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"1388.91",4,"",0,"1348.35"
"3832",530045,165650922,"ANDZELIO PREKYBOS FIRMA","Marijampolės sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"1339.42",4,"",0,"1300.32"
"3833",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",2,"",0,""
"3834",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",2,"",0,""
"3835",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",2,"",0,""
"3836",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",2,"",0,""
"3837",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",2,"",0,""
"3838",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",2,"",0,""
"3839",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",2,"",0,""
"3840",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",2,"",0,""
"3841",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",2,"",0,""
"3842",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",2,"",0,""
"3843",530433,165653466,"KAZLŲ RŪDOS VARTOTOJŲ KOOPERATYVAS","Vilniaus m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",2,"",0,""
